"","country","year","repression","indoctrination","electdem","legacy","startyear","endyear"
"2972","Norway",1938,0.862,-0.3342,0.735,"Democratic",NA,NA
"2973","Norway",1939,0.862,-0.3384,0.734,"Democratic",NA,NA
"2974","Norway",1940,0.716,-0.835366666666667,0.513,"Democratic",NA,NA
"2975","Norway",1941,0.279,-0.866122222222222,0.252,"Democratic",NA,NA
"2976","Norway",1942,0.272,-0.890455555555556,0.118,"Democratic",NA,NA
"2977","Norway",1943,0.265,-0.901722222222222,0.104,"Democratic",NA,NA
"2978","Norway",1944,0.282,-0.906433333333333,0.103,"Democratic",NA,NA
"2979","Norway",1945,0.299,-0.756888888888889,0.183,"Democratic",NA,NA
"2980","Norway",1946,0.85,-0.625444444444444,0.811,"Democratic",NA,NA
"2981","Norway",1947,0.85,-0.625444444444444,0.811,"Democratic",NA,NA
"2982","Norway",2013,0.961,-0.677466666666667,0.913,"Democratic",NA,NA
"2983","Norway",1916,0.864,-0.334855555555556,0.712,"Democratic",NA,NA
"2984","Norway",1917,0.854,-0.334855555555556,0.721,"Democratic",NA,NA
"2985","Norway",1918,0.859,-0.324477777777778,0.731,"Democratic",NA,NA
"2986","Norway",1919,0.866,-0.322944444444444,0.732,"Democratic",NA,NA
"2987","Poland",1977,0.478,-1.19371111111111,0.185,"Left-Wing",1947,1989
"2988","Poland",1978,0.478,-1.19371111111111,0.185,"Left-Wing",1947,1989
"2989","Poland",1979,0.478,-1.19371111111111,0.185,"Left-Wing",1947,1989
"2990","Poland",1980,0.525,-0.837044444444444,0.202,"Left-Wing",1947,1989
"2991","Poland",1981,0.42,-0.809955555555556,0.222,"Left-Wing",1947,1989
"2992","Poland",1982,0.3,-1.16862222222222,0.184,"Left-Wing",1947,1989
"2993","Poland",1983,0.351,-1.16862222222222,0.184,"Left-Wing",1947,1989
"2994","Poland",1984,0.507,-1.08724444444444,0.194,"Left-Wing",1947,1989
"2995","Poland",1976,0.476,-1.19371111111111,0.185,"Left-Wing",1947,1989
"2996","Poland",1990,0.931,-0.260277777777778,0.517,"Left-Wing",1947,1989
"2997","Poland",1991,0.93,-0.208077777777778,0.852,"Left-Wing",1947,1989
"2998","Poland",1992,0.93,-0.170455555555556,0.87,"Left-Wing",1947,1989
"2999","Poland",1993,0.93,-0.170455555555556,0.873,"Left-Wing",1947,1989
"3000","Poland",1994,0.93,-0.1647,0.887,"Left-Wing",1947,1989
"3001","Poland",1995,0.93,-0.1647,0.885,"Left-Wing",1947,1989
"3002","Poland",1996,0.93,-0.1647,0.877,"Left-Wing",1947,1989
"3003","Poland",1997,0.932,-0.238755555555556,0.882,"Left-Wing",1947,1989
"3004","Poland",1998,0.932,-0.238755555555556,0.869,"Left-Wing",1947,1989
"3005","Poland",1999,0.932,-0.238755555555556,0.869,"Left-Wing",1947,1989
"3006","Poland",2000,0.932,-0.238755555555556,0.879,"Left-Wing",1947,1989
"3007","Poland",2001,0.932,-0.307155555555556,0.903,"Left-Wing",1947,1989
"3008","Poland",1989,0.779,-0.7051,0.317,"Left-Wing",1947,1989
"3009","Poland",2003,0.932,-0.307155555555556,0.888,"Left-Wing",1947,1989
"3010","Poland",2004,0.932,-0.307155555555556,0.888,"Left-Wing",1947,1989
"3011","Poland",2005,0.932,-0.264955555555556,0.887,"Left-Wing",1947,1989
"3012","Poland",2006,0.925,-0.369222222222222,0.866,"Left-Wing",1947,1989
"3013","Poland",2007,0.943,-0.294355555555556,0.869,"Left-Wing",1947,1989
"3014","Poland",2008,0.949,-0.259344444444444,0.895,"Left-Wing",1947,1989
"3015","Poland",2009,0.949,-0.259344444444444,0.882,"Left-Wing",1947,1989
"3016","Poland",2010,0.95,-0.398122222222222,0.882,"Left-Wing",1947,1989
"3017","Poland",2011,0.95,-0.320122222222222,0.909,"Left-Wing",1947,1989
"3018","Poland",2012,0.966,-0.320122222222222,0.898,"Left-Wing",1947,1989
"3019","Poland",2013,0.948,-0.360733333333333,0.883,"Left-Wing",1947,1989
"3020","Poland",2014,0.954,-0.359933333333333,0.873,"Left-Wing",1947,1989
"3021","Poland",2015,0.944,-0.3418,0.871,"Left-Wing",1947,1989
"3022","Poland",2016,0.866,-0.612433333333333,0.827,"Left-Wing",1947,1989
"3023","Poland",2017,0.834,-0.422133333333333,0.709,"Left-Wing",1947,1989
"3024","Poland",2018,0.836,-0.525077777777778,0.708,"Left-Wing",1947,1989
"3025","Poland",1934,0.712,-0.346844444444444,0.23,"Left-Wing",1947,1989
"3026","Poland",1935,0.688,-0.420311111111111,0.307,"Left-Wing",1947,1989
"3027","Poland",1936,0.686,-0.412533333333333,0.283,"Left-Wing",1947,1989
"3028","Poland",1937,0.678,-0.412533333333333,0.283,"Left-Wing",1947,1989
"3029","Poland",1938,0.688,-0.437044444444444,0.275,"Left-Wing",1947,1989
"3030","Poland",1944,0.269,-0.4635,0.175,"Left-Wing",1947,1989
"3031","Poland",1985,0.459,-1.08724444444444,0.194,"Left-Wing",1947,1989
"3032","Poland",1986,0.527,-1.08362222222222,0.197,"Left-Wing",1947,1989
"3033","Poland",1987,0.527,-1.16242222222222,0.195,"Left-Wing",1947,1989
"3034","Poland",1988,0.513,-1.12557777777778,0.199,"Left-Wing",1947,1989
"3035","Poland",1948,0.264,-0.451388888888889,0.176,"Left-Wing",1947,1989
"3036","Poland",1949,0.264,-1.00483333333333,0.174,"Left-Wing",1947,1989
"3037","Poland",1950,0.251,-1.03263333333333,0.175,"Left-Wing",1947,1989
"3038","Poland",1951,0.275,-1.03263333333333,0.175,"Left-Wing",1947,1989
"3039","Poland",1952,0.275,-1.03273333333333,0.175,"Left-Wing",1947,1989
"3040","Poland",1953,0.275,-1.03273333333333,0.173,"Left-Wing",1947,1989
"3041","Poland",1954,0.275,-1.03273333333333,0.173,"Left-Wing",1947,1989
"3042","Poland",1955,0.257,-1.03273333333333,0.173,"Left-Wing",1947,1989
"3043","Poland",1956,0.261,-1.30282222222222,0.175,"Left-Wing",1947,1989
"3044","Poland",1957,0.445,-1.24886666666667,0.192,"Left-Wing",1947,1989
"3045","Poland",1958,0.442,-1.20871111111111,0.195,"Left-Wing",1947,1989
"3046","Poland",1959,0.454,-1.20871111111111,0.19,"Left-Wing",1947,1989
"3047","Poland",1960,0.452,-1.20871111111111,0.194,"Left-Wing",1947,1989
"3048","Poland",2002,0.932,-0.307155555555556,0.888,"Left-Wing",1947,1989
"3049","Poland",1918,0.852,0.0716,0.263,"Left-Wing",1947,1989
"3050","Poland",1919,0.861,0.0730444444444445,0.343,"Left-Wing",1947,1989
"3051","Poland",1920,0.857,0.0730444444444445,0.608,"Left-Wing",1947,1989
"3052","Poland",1921,0.863,-0.0342888888888889,0.603,"Left-Wing",1947,1989
"3053","Poland",1922,0.856,-0.0342888888888889,0.604,"Left-Wing",1947,1989
"3054","Poland",1923,0.848,-0.0557555555555555,0.65,"Left-Wing",1947,1989
"3055","Poland",1924,0.848,-0.0557555555555555,0.65,"Left-Wing",1947,1989
"3056","Poland",1925,0.832,-0.0557555555555555,0.65,"Left-Wing",1947,1989
"3057","Poland",1926,0.818,-0.0907555555555555,0.429,"Left-Wing",1947,1989
"3058","Poland",1927,0.76,-0.292977777777778,0.313,"Left-Wing",1947,1989
"3059","Poland",1928,0.779,-0.308133333333333,0.283,"Left-Wing",1947,1989
"3060","Poland",1929,0.777,-0.261533333333333,0.266,"Left-Wing",1947,1989
"3061","Poland",1930,0.737,-0.353555555555556,0.257,"Left-Wing",1947,1989
"3062","Poland",1931,0.725,-0.346844444444444,0.228,"Left-Wing",1947,1989
"3063","Poland",1932,0.725,-0.346844444444444,0.228,"Left-Wing",1947,1989
"3064","Poland",1933,0.725,-0.346844444444444,0.228,"Left-Wing",1947,1989
"3065","Poland",1964,0.452,-1.20871111111111,0.189,"Left-Wing",1947,1989
"3066","Poland",1965,0.447,-1.08302222222222,0.188,"Left-Wing",1947,1989
"3067","Poland",1966,0.444,-1.07297777777778,0.186,"Left-Wing",1947,1989
"3068","Poland",1967,0.444,-1.07297777777778,0.186,"Left-Wing",1947,1989
"3069","Poland",1968,0.454,-1.07297777777778,0.186,"Left-Wing",1947,1989
"3070","Poland",1969,0.443,-1.07264444444444,0.19,"Left-Wing",1947,1989
"3071","Poland",1970,0.462,-1.07264444444444,0.191,"Left-Wing",1947,1989
"3072","Poland",1971,0.483,-1.23962222222222,0.196,"Left-Wing",1947,1989
"3073","Poland",1945,0.244,-0.474444444444444,0.162,"Left-Wing",1947,1989
"3074","Poland",1946,0.291,-0.454688888888889,0.166,"Left-Wing",1947,1989
"3075","Poland",1947,0.293,-0.486666666666667,0.182,"Left-Wing",1947,1989
"3076","Poland",1962,0.452,-1.20871111111111,0.189,"Left-Wing",1947,1989
"3077","Poland",1963,0.452,-1.20871111111111,0.189,"Left-Wing",1947,1989
"3078","Poland",1972,0.483,-1.17002222222222,0.198,"Left-Wing",1947,1989
"3079","Poland",1973,0.475,-1.17002222222222,0.199,"Left-Wing",1947,1989
"3080","Poland",1961,0.452,-1.20871111111111,0.19,"Left-Wing",1947,1989
"3081","Poland",1975,0.482,-1.17002222222222,0.199,"Left-Wing",1947,1989
"3082","Poland",1974,0.494,-1.17002222222222,0.199,"Left-Wing",1947,1989
"3083","Portugal",1900,0.594,1.07133333333333,0.15,"Right-Wing",1926,1975
"3084","Portugal",1901,0.594,1.07133333333333,0.144,"Right-Wing",1926,1975
"3085","Portugal",1902,0.594,1.07133333333333,0.154,"Right-Wing",1926,1975
"3086","Portugal",1904,0.594,1.07133333333333,0.159,"Right-Wing",1926,1975
"3087","Portugal",1905,0.594,1.07133333333333,0.163,"Right-Wing",1926,1975
"3088","Portugal",1906,0.594,1.07133333333333,0.159,"Right-Wing",1926,1975
"3089","Portugal",1903,0.594,1.07133333333333,0.154,"Right-Wing",1926,1975
"3090","Portugal",1912,0.646,0.586466666666667,0.262,"Right-Wing",1926,1975
"3091","Portugal",1913,0.663,0.527288888888889,0.26,"Right-Wing",1926,1975
"3092","Portugal",1914,0.666,0.516222222222222,0.241,"Right-Wing",1926,1975
"3093","Portugal",1907,0.59,1.05522222222222,0.144,"Right-Wing",1926,1975
"3094","Portugal",1916,0.648,0.462733333333333,0.246,"Right-Wing",1926,1975
"3095","Portugal",1917,0.604,0.439888888888889,0.248,"Right-Wing",1926,1975
"3096","Portugal",1918,0.631,0.401755555555556,0.199,"Right-Wing",1926,1975
"3097","Portugal",1915,0.674,0.506866666666667,0.239,"Right-Wing",1926,1975
"3098","Portugal",1920,0.68,0.513444444444444,0.26,"Right-Wing",1926,1975
"3099","Portugal",1921,0.707,0.472955555555556,0.263,"Right-Wing",1926,1975
"3100","Portugal",1922,0.691,0.472955555555556,0.296,"Right-Wing",1926,1975
"3101","Portugal",1919,0.666,0.479422222222222,0.219,"Right-Wing",1926,1975
"3102","Portugal",1911,0.654,0.6044,0.194,"Right-Wing",1926,1975
"3103","Portugal",1978,0.972,0.0417555555555555,0.734,"Right-Wing",1926,1975
"3104","Portugal",1979,0.972,0.0502888888888889,0.749,"Right-Wing",1926,1975
"3105","Portugal",1980,0.972,0.0502888888888889,0.849,"Right-Wing",1926,1975
"3106","Portugal",1981,0.972,0.0502888888888889,0.851,"Right-Wing",1926,1975
"3107","Portugal",1982,0.972,0.0502888888888889,0.851,"Right-Wing",1926,1975
"3108","Portugal",1983,0.972,0.0502888888888889,0.876,"Right-Wing",1926,1975
"3109","Portugal",1984,0.972,-0.177311111111111,0.888,"Right-Wing",1926,1975
"3110","Portugal",1985,0.972,-0.177311111111111,0.886,"Right-Wing",1926,1975
"3111","Portugal",1986,0.972,-0.258911111111111,0.875,"Right-Wing",1926,1975
"3112","Portugal",1987,0.972,-0.258911111111111,0.875,"Right-Wing",1926,1975
"3113","Portugal",1908,0.6,1.06886666666667,0.145,"Right-Wing",1926,1975
"3114","Portugal",1909,0.601,1.0714,0.158,"Right-Wing",1926,1975
"3115","Portugal",1910,0.633,0.984822222222222,0.156,"Right-Wing",1926,1975
"3116","Portugal",1991,0.972,-0.307511111111111,0.894,"Right-Wing",1926,1975
"3117","Portugal",1992,0.972,-0.276111111111111,0.894,"Right-Wing",1926,1975
"3118","Portugal",1993,0.972,-0.276111111111111,0.894,"Right-Wing",1926,1975
"3119","Portugal",1994,0.972,-0.276111111111111,0.894,"Right-Wing",1926,1975
"3120","Portugal",1995,0.972,-0.276111111111111,0.89,"Right-Wing",1926,1975
"3121","Portugal",1996,0.972,-0.276111111111111,0.877,"Right-Wing",1926,1975
"3122","Portugal",1997,0.972,-0.276111111111111,0.877,"Right-Wing",1926,1975
"3123","Portugal",1998,0.972,-0.276111111111111,0.877,"Right-Wing",1926,1975
"3124","Portugal",1999,0.972,-0.276111111111111,0.876,"Right-Wing",1926,1975
"3125","Portugal",2000,0.972,-0.209711111111111,0.875,"Right-Wing",1926,1975
"3126","Portugal",2001,0.972,-0.209711111111111,0.893,"Right-Wing",1926,1975
"3127","Portugal",2002,0.972,-0.380511111111111,0.879,"Right-Wing",1926,1975
"3128","Portugal",2003,0.972,-0.380511111111111,0.88,"Right-Wing",1926,1975
"3129","Portugal",2004,0.972,-0.361111111111111,0.88,"Right-Wing",1926,1975
"3130","Portugal",2005,0.971,-0.416311111111111,0.895,"Right-Wing",1926,1975
"3131","Portugal",2006,0.969,-0.416088888888889,0.899,"Right-Wing",1926,1975
"3132","Portugal",2007,0.969,-0.416088888888889,0.898,"Right-Wing",1926,1975
"3133","Portugal",2008,0.969,-0.416088888888889,0.903,"Right-Wing",1926,1975
"3134","Portugal",2009,0.969,-0.416088888888889,0.906,"Right-Wing",1926,1975
"3135","Portugal",2010,0.967,-0.418622222222222,0.931,"Right-Wing",1926,1975
"3136","Portugal",2011,0.967,-0.437822222222222,0.905,"Right-Wing",1926,1975
"3137","Portugal",2012,0.97,-0.436822222222222,0.917,"Right-Wing",1926,1975
"3138","Portugal",2013,0.962,-0.6071,0.88,"Right-Wing",1926,1975
"3139","Portugal",2014,0.962,-0.6071,0.88,"Right-Wing",1926,1975
"3140","Portugal",2015,0.96,-0.684422222222222,0.883,"Right-Wing",1926,1975
"3141","Portugal",2016,0.955,-0.680444444444444,0.898,"Right-Wing",1926,1975
"3142","Portugal",2017,0.959,-0.675677777777778,0.894,"Right-Wing",1926,1975
"3143","Portugal",2018,0.953,-0.622233333333333,0.874,"Right-Wing",1926,1975
"3144","Portugal",1938,0.256,-0.402644444444444,0.114,"Right-Wing",1926,1975
"3145","Portugal",1939,0.256,-0.402644444444444,0.112,"Right-Wing",1926,1975
"3146","Portugal",1940,0.256,-0.402644444444444,0.116,"Right-Wing",1926,1975
"3147","Portugal",1941,0.256,-0.402644444444444,0.114,"Right-Wing",1926,1975
"3148","Portugal",1942,0.256,-0.402644444444444,0.118,"Right-Wing",1926,1975
"3149","Portugal",1943,0.256,-0.402644444444444,0.119,"Right-Wing",1926,1975
"3150","Portugal",1944,0.276,-0.402644444444444,0.119,"Right-Wing",1926,1975
"3151","Portugal",1945,0.283,-0.388888888888889,0.118,"Right-Wing",1926,1975
"3152","Portugal",1946,0.283,-0.401977777777778,0.12,"Right-Wing",1926,1975
"3153","Portugal",1988,0.972,-0.258911111111111,0.883,"Right-Wing",1926,1975
"3154","Portugal",1989,0.972,-0.258911111111111,0.883,"Right-Wing",1926,1975
"3155","Portugal",1990,0.972,-0.307511111111111,0.892,"Right-Wing",1926,1975
"3156","Portugal",1950,0.283,-0.402466666666667,0.121,"Right-Wing",1926,1975
"3157","Portugal",1951,0.283,-0.402466666666667,0.124,"Right-Wing",1926,1975
"3158","Portugal",1952,0.283,-0.402466666666667,0.126,"Right-Wing",1926,1975
"3159","Portugal",1953,0.283,-0.389022222222222,0.126,"Right-Wing",1926,1975
"3160","Portugal",1954,0.283,-0.401977777777778,0.124,"Right-Wing",1926,1975
"3161","Portugal",1955,0.283,-0.401977777777778,0.124,"Right-Wing",1926,1975
"3162","Portugal",1956,0.283,-0.401977777777778,0.124,"Right-Wing",1926,1975
"3163","Portugal",1957,0.283,-0.388911111111111,0.123,"Right-Wing",1926,1975
"3164","Portugal",1958,0.283,-0.388377777777778,0.125,"Right-Wing",1926,1975
"3165","Portugal",1959,0.283,-0.401755555555555,0.123,"Right-Wing",1926,1975
"3166","Portugal",1960,0.278,-0.491622222222222,0.127,"Right-Wing",1926,1975
"3167","Portugal",1961,0.278,-0.478822222222222,0.13,"Right-Wing",1926,1975
"3168","Portugal",1962,0.278,-0.492466666666667,0.132,"Right-Wing",1926,1975
"3169","Portugal",1923,0.701,0.472955555555556,0.297,"Right-Wing",1926,1975
"3170","Portugal",1924,0.695,0.484488888888889,0.282,"Right-Wing",1926,1975
"3171","Portugal",1925,0.655,0.478622222222222,0.279,"Right-Wing",1926,1975
"3172","Portugal",1926,0.523,0.0902666666666666,0.158,"Right-Wing",1926,1975
"3173","Portugal",1927,0.371,-0.182244444444444,0.049,"Right-Wing",1926,1975
"3174","Portugal",1928,0.371,-0.209511111111111,0.058,"Right-Wing",1926,1975
"3175","Portugal",1929,0.371,-0.209511111111111,0.123,"Right-Wing",1926,1975
"3176","Portugal",1930,0.333,-0.198311111111111,0.118,"Right-Wing",1926,1975
"3177","Portugal",1931,0.338,-0.215866666666667,0.124,"Right-Wing",1926,1975
"3178","Portugal",1932,0.338,-0.215866666666667,0.124,"Right-Wing",1926,1975
"3179","Portugal",1933,0.343,-0.473388888888889,0.117,"Right-Wing",1926,1975
"3180","Portugal",1934,0.253,-0.403144444444444,0.113,"Right-Wing",1926,1975
"3181","Portugal",1935,0.253,-0.402644444444444,0.111,"Right-Wing",1926,1975
"3182","Portugal",1936,0.256,-0.402644444444444,0.115,"Right-Wing",1926,1975
"3183","Portugal",1937,0.256,-0.402644444444444,0.115,"Right-Wing",1926,1975
"3184","Portugal",1964,0.281,-0.485133333333333,0.129,"Right-Wing",1926,1975
"3185","Portugal",1965,0.277,-0.492133333333333,0.13,"Right-Wing",1926,1975
"3186","Portugal",1966,0.277,-0.4918,0.116,"Right-Wing",1926,1975
"3187","Portugal",1967,0.265,-0.4918,0.116,"Right-Wing",1926,1975
"3188","Portugal",1968,0.265,-0.431777777777778,0.12,"Right-Wing",1926,1975
"3189","Portugal",1969,0.276,-0.475777777777778,0.127,"Right-Wing",1926,1975
"3190","Portugal",1970,0.277,-0.556844444444444,0.15,"Right-Wing",1926,1975
"3191","Portugal",1971,0.298,-0.556844444444444,0.15,"Right-Wing",1926,1975
"3192","Portugal",1972,0.301,-0.551111111111111,0.154,"Right-Wing",1926,1975
"3193","Portugal",1973,0.293,-0.5432,0.151,"Right-Wing",1926,1975
"3194","Portugal",1947,0.283,-0.401977777777778,0.12,"Right-Wing",1926,1975
"3195","Portugal",1948,0.283,-0.401977777777778,0.12,"Right-Wing",1926,1975
"3196","Portugal",1949,0.283,-0.389444444444444,0.118,"Right-Wing",1926,1975
"3197","Portugal",1977,0.971,0.0989555555555555,0.76,"Right-Wing",1926,1975
"3198","Portugal",1976,0.965,0.0249555555555556,0.508,"Right-Wing",1926,1975
"3199","Portugal",1974,0.771,0.0570444444444444,0.2,"Right-Wing",1926,1975
"3200","Portugal",1975,0.964,0.0837111111111111,0.269,"Right-Wing",1926,1975
"3201","Portugal",1963,0.278,-0.492466666666667,0.132,"Right-Wing",1926,1975
"3202","Romania",1901,0.618,0.5809,0.255,"Left-Wing",1947,1990
"3203","Romania",1902,0.618,0.5809,0.257,"Left-Wing",1947,1990
"3204","Romania",1903,0.618,0.5809,0.257,"Left-Wing",1947,1990
"3205","Romania",1904,0.618,0.5809,0.257,"Left-Wing",1947,1990
"3206","Romania",1905,0.618,0.5809,0.268,"Left-Wing",1947,1990
"3207","Romania",1906,0.618,0.5809,0.269,"Left-Wing",1947,1990
"3208","Romania",1907,0.599,0.5755,0.262,"Left-Wing",1947,1990
"3209","Romania",1908,0.611,0.581122222222222,0.255,"Left-Wing",1947,1990
"3210","Romania",1909,0.611,0.581122222222222,0.255,"Left-Wing",1947,1990
"3211","Romania",1914,0.594,0.572322222222222,0.247,"Left-Wing",1947,1990
"3212","Romania",1915,0.594,0.572322222222222,0.248,"Left-Wing",1947,1990
"3213","Romania",1916,0.568,0.556411111111111,0.247,"Left-Wing",1947,1990
"3214","Romania",1900,0.618,0.5809,0.243,"Left-Wing",1947,1990
"3215","Romania",1918,0.578,0.427544444444444,0.238,"Left-Wing",1947,1990
"3216","Romania",1919,0.601,0.291566666666667,0.246,"Left-Wing",1947,1990
"3217","Romania",1920,0.607,0.294944444444445,0.246,"Left-Wing",1947,1990
"3218","Romania",1917,0.568,0.556411111111111,0.242,"Left-Wing",1947,1990
"3219","Romania",1922,0.591,0.294944444444445,0.251,"Left-Wing",1947,1990
"3220","Romania",1923,0.621,0.269277777777778,0.253,"Left-Wing",1947,1990
"3221","Romania",1924,0.629,-0.0241666666666666,0.248,"Left-Wing",1947,1990
"3222","Romania",1921,0.591,0.294944444444445,0.245,"Left-Wing",1947,1990
"3223","Romania",1913,0.607,0.578011111111111,0.252,"Left-Wing",1947,1990
"3224","Romania",1981,0.169,-1.13292222222222,0.195,"Left-Wing",1947,1990
"3225","Romania",1982,0.169,-1.13292222222222,0.195,"Left-Wing",1947,1990
"3226","Romania",1983,0.169,-1.13292222222222,0.195,"Left-Wing",1947,1990
"3227","Romania",1984,0.169,-1.13292222222222,0.195,"Left-Wing",1947,1990
"3228","Romania",1985,0.169,-1.13292222222222,0.203,"Left-Wing",1947,1990
"3229","Romania",1986,0.169,-1.13292222222222,0.205,"Left-Wing",1947,1990
"3230","Romania",1987,0.169,-1.13292222222222,0.205,"Left-Wing",1947,1990
"3231","Romania",1988,0.169,-1.13292222222222,0.205,"Left-Wing",1947,1990
"3232","Romania",1989,0.17,-1.1943,0.139,"Left-Wing",1947,1990
"3233","Romania",1990,0.788,-0.0332555555555555,0.306,"Left-Wing",1947,1990
"3234","Romania",1910,0.611,0.581122222222222,0.255,"Left-Wing",1947,1990
"3235","Romania",1911,0.607,0.578011111111111,0.257,"Left-Wing",1947,1990
"3236","Romania",1912,0.607,0.578011111111111,0.256,"Left-Wing",1947,1990
"3237","Romania",1994,0.883,0.0772333333333334,0.565,"Left-Wing",1947,1990
"3238","Romania",1995,0.883,0.0772333333333334,0.565,"Left-Wing",1947,1990
"3239","Romania",1996,0.891,0.0073222222222223,0.57,"Left-Wing",1947,1990
"3240","Romania",1997,0.91,-0.0333666666666667,0.64,"Left-Wing",1947,1990
"3241","Romania",1998,0.91,-0.0333666666666667,0.64,"Left-Wing",1947,1990
"3242","Romania",1999,0.91,-0.0333666666666667,0.64,"Left-Wing",1947,1990
"3243","Romania",2000,0.908,-0.0605888888888889,0.642,"Left-Wing",1947,1990
"3244","Romania",2001,0.879,-0.111544444444444,0.621,"Left-Wing",1947,1990
"3245","Romania",2002,0.879,-0.111544444444444,0.621,"Left-Wing",1947,1990
"3246","Romania",2003,0.891,-0.111544444444444,0.603,"Left-Wing",1947,1990
"3247","Romania",2004,0.881,-0.170966666666667,0.618,"Left-Wing",1947,1990
"3248","Romania",2005,0.898,-0.112988888888889,0.663,"Left-Wing",1947,1990
"3249","Romania",2006,0.908,-0.114144444444444,0.667,"Left-Wing",1947,1990
"3250","Romania",2007,0.905,-0.112011111111111,0.651,"Left-Wing",1947,1990
"3251","Romania",2008,0.914,-0.0843444444444444,0.658,"Left-Wing",1947,1990
